년월,시도명,시군구명,동명,결제상품명,사용빈도
2019-08,경기도,수원시 팔달구,신풍동,수원페이,101
2019-08,경기도,수원시 팔달구,우만동,수원페이,2038
2019-08,경기도,수원시 팔달구,인계동,수원페이,3262
2019-08,경기도,수원시 팔달구,장안동,수원페이,78
2019-08,경기도,수원시 팔달구,지동,수원페이,692
2019-08,경기도,수원시 팔달구,화서동,수원페이,2345
2019-08,경기도,시흥시,계수동,부천페이,13
2019-08,경기도,안산시 단원구,고잔동,안산사랑상품권 다온,11326
2019-08,경기도,안산시 단원구,대부남동,안산사랑상품권 다온,8
2019-08,경기도,안산시 단원구,대부동동,안산사랑상품권 다온,24
2019-08,경기도,안산시 단원구,대부북동,안산사랑상품권 다온,103
2019-08,경기도,안산시 단원구,목내동,안산사랑상품권 다온,19
2019-08,경기도,안산시 단원구,선감동,안산사랑상품권 다온,22
2019-08,경기도,안산시 단원구,선부동,안산사랑상품권 다온,2673
2019-08,경기도,안산시 단원구,성곡동,안산사랑상품권 다온,23
2019-08,경기도,안산시 단원구,신길동,안산사랑상품권 다온,485
2019-08,경기도,안산시 단원구,와동,안산사랑상품권 다온,733
2019-08,경기도,안산시 단원구,원곡동,안산사랑상품권 다온,1336
2019-08,경기도,안산시 단원구,원시동,안산사랑상품권 다온,144
2019-08,경기도,안산시 단원구,초지동,안산사랑상품권 다온,3025
2019-08,경기도,안산시 상록구,본오동,안산사랑상품권 다온,3584
2019-08,경기도,안산시 상록구,부곡동,안산사랑상품권 다온,525
2019-08,경기도,안산시 상록구,사동,안산사랑상품권 다온,3243
2019-08,경기도,안산시 상록구,사사동,안산사랑상품권 다온,24
2019-08,경기도,안산시 상록구,성포동,안산사랑상품권 다온,1326
2019-08,경기도,안산시 상록구,수암동,안산사랑상품권 다온,6
2019-08,경기도,안산시 상록구,월피동,안산사랑상품권 다온,1421
2019-08,경기도,안산시 상록구,이동,안산사랑상품권 다온,1865
2019-08,경기도,안산시 상록구,일동,안산사랑상품권 다온,771
2019-08,경기도,안산시 상록구,팔곡이동,안산사랑상품권 다온,38
2019-08,경기도,안산시 상록구,팔곡일동,안산사랑상품권 다온,9
2019-08,경기도,안성시,공도읍,안성사랑카드,2396
2019-08,경기도,안성시,금광면,안성사랑카드,136
2019-08,경기도,안성시,금산동,안성사랑카드,192
2019-08,경기도,안성시,당왕동,안성사랑카드,328
2019-08,경기도,안성시,대덕면,안성사랑카드,337
2019-08,경기도,안성시,미양면,안성사랑카드,85
2019-08,경기도,안성시,보개면,안성사랑카드,79
2019-08,경기도,안성시,삼죽면,안성사랑카드,90
2019-08,경기도,안성시,서운면,안성사랑카드,52
2019-08,경기도,안성시,석정동,안성사랑카드,16
2019-08,경기도,안성시,신건지동,안성사랑카드,82
2019-08,경기도,안성시,양성면,안성사랑카드,109
2019-08,경기도,안성시,원곡면,안성사랑카드,88
2019-08,경기도,안성시,일죽면,안성사랑카드,159
2019-08,경기도,안성시,죽산면,안성사랑카드,176
2019-08,경기도,안성시,중리동,안성사랑카드,43
2019-08,경기도,양주시,고암동,양주사랑카드,838
2019-08,경기도,양주시,광사동,양주사랑카드,3834
2019-08,경기도,양주시,광적면,양주사랑카드,769
2019-08,경기도,양주시,남면,양주사랑카드,195
2019-08,경기도,양주시,남방동,양주사랑카드,23
2019-08,경기도,양주시,덕계동,양주사랑카드,964
2019-08,경기도,양주시,덕정동,양주사랑카드,2169
2019-08,경기도,양주시,만송동,양주사랑카드,164
2019-08,경기도,양주시,백석읍,양주사랑카드,909
2019-08,경기도,양주시,봉양동,양주사랑카드,17
2019-08,경기도,양주시,산북동,양주사랑카드,80
2019-08,경기도,양주시,삼숭동,양주사랑카드,756
2019-08,경기도,양주시,어둔동,양주사랑카드,12
2019-08,경기도,양주시,옥정동,양주사랑카드,5336
2019-08,경기도,양주시,은현면,양주사랑카드,99
2019-08,경기도,양주시,장흥면,양주사랑카드,156
2019-08,경기도,양주시,회암동,양주사랑카드,30
2019-08,경기도,양주시,회정동,양주사랑카드,110
2019-08,경기도,양평군,강상면,양평통보,2354
2019-08,경기도,양평군,강상면,양평농협 창립50주년 기프트카드,8
2019-08,경기도,양평군,강하면,양평통보,434
2019-08,경기도,양평군,개군면,양평통보,595
2019-08,경기도,양평군,단월면,양평통보,22
2019-08,경기도,양평군,서종면,양평통보,570
2019-08,경기도,양평군,양동면,양평통보,186
2019-08,경기도,양평군,양서면,양평통보,1696
2019-08,경기도,양평군,양평읍,양평통보,19918
2019-08,경기도,양평군,양평읍,양평농협 창립50주년 기프트카드,18
2019-08,경기도,양평군,옥천면,양평통보,1220
2019-08,경기도,양평군,옥천면,양평농협 창립50주년 기프트카드,1
2019-08,경기도,양평군,용문면,양평통보,5562
2019-08,경기도,양평군,지평면,양평통보,397
2019-08,경기도,양평군,청운면,양평통보,172
2019-08,경기도,여주시,가남읍,여주사랑카드,267
2019-08,경기도,여주시,강천면,여주사랑카드,21
2019-08,경기도,여주시,교동,여주사랑카드,443
2019-08,경기도,여주시,금사면,여주사랑카드,1
2019-08,경기도,여주시,능서면,여주사랑카드,53
2019-08,경기도,여주시,대신면,여주사랑카드,61
2019-08,경기도,여주시,북내면,여주사랑카드,7
2019-08,경기도,여주시,산북면,여주사랑카드,3
2019-08,경기도,여주시,상동,여주사랑카드,120
2019-08,경기도,여주시,점동면,여주사랑카드,70
2019-08,경기도,여주시,하동,여주사랑카드,516
2019-08,경기도,여주시,현암동,여주사랑카드,55
2019-08,경기도,여주시,홍문동,여주사랑카드,640
2019-08,경기도,여주시,흥천면,여주사랑카드,3
2019-08,경기도,연천군,군남면,연천사랑상품권,187
2019-08,경기도,연천군,미산면,연천사랑상품권,2
2019-08,경기도,연천군,백학면,연천사랑상품권,107
2019-08,경기도,연천군,신서면,연천사랑상품권,136
2019-08,경기도,연천군,연천읍,연천사랑상품권,1543
2019-08,경기도,연천군,장남면,연천사랑상품권,1
2019-08,경기도,연천군,전곡읍,연천사랑상품권,5124
2019-08,경기도,연천군,중면,연천사랑상품권,1
2019-08,경기도,연천군,청산면,연천사랑상품권,474
2019-08,경기도,오산시,가장동,오산화폐 오색전,10
2019-08,경기도,오산시,갈곶동,오산화폐 오색전,163
2019-08,경기도,오산시,궐동,오산화폐 오색전,450
2019-08,경기도,오산시,궐동,행복화성지역화폐,1
2019-08,경기도,오산시,금암동,오산화폐 오색전,448
2019-08,경기도,오산시,내삼미동,오산화폐 오색전,56
2019-08,경기도,오산시,서랑동,오산화폐 오색전,1
2019-08,경기도,오산시,세교동,오산화폐 오색전,122
2019-08,경기도,오산시,양산동,오산화폐 오색전,22
2019-08,경기도,오산시,오산동,오산화폐 오색전,2713
2019-08,경기도,오산시,원동,오산화폐 오색전,2002
2019-08,경기도,오산시,원동,행복화성지역화폐,13
2019-08,경기도,오산시,원동,용인와이페이,1
2019-08,경기도,용인시 기흥구,고매동,용인와이페이,70
2019-08,경기도,용인시 기흥구,공세동,용인와이페이,73
2019-08,경기도,용인시 기흥구,구갈동,용인와이페이,1509
2019-08,경기도,용인시 기흥구,농서동,용인와이페이,59
2019-08,경기도,용인시 기흥구,동백동,용인와이페이,810
2019-08,경기도,용인시 기흥구,마북동,용인와이페이,330
2019-08,경기도,용인시 기흥구,보라동,용인와이페이,82
2019-08,경기도,용인시 기흥구,보정동,용인와이페이,560
2019-08,경기도,용인시 기흥구,상갈동,용인와이페이,180
2019-08,경기도,용인시 기흥구,상하동,용인와이페이,199
2019-08,경기도,용인시 기흥구,서천동,용인와이페이,178
2019-08,경기도,용인시 기흥구,신갈동,용인와이페이,559
2019-08,경기도,용인시 기흥구,언남동,용인와이페이,102
2019-08,경기도,용인시 기흥구,영덕동,용인와이페이,1156
2019-08,경기도,용인시 기흥구,중동,용인와이페이,1358
2019-08,경기도,용인시 기흥구,지곡동,용인와이페이,29
2019-08,경기도,용인시 기흥구,청덕동,용인와이페이,169
2019-08,경기도,용인시 수지구,고기동,용인와이페이,24
2019-08,경기도,용인시 수지구,동천동,용인와이페이,541
2019-08,경기도,용인시 수지구,상현동,용인와이페이,918
2019-08,경기도,용인시 수지구,상현동,수원페이,1
2019-08,경기도,용인시 수지구,성복동,용인와이페이,194
2019-08,경기도,용인시 수지구,성복동,수원페이,1
2019-08,경기도,용인시 수지구,신봉동,용인와이페이,490
2019-08,경기도,용인시 수지구,죽전동,용인와이페이,1408
2019-08,경기도,용인시 수지구,풍덕천동,용인와이페이,2207
2019-08,경기도,용인시 처인구,고림동,용인와이페이,82
2019-08,경기도,용인시 처인구,김량장동,용인와이페이,1184
2019-08,경기도,용인시 처인구,남동,용인와이페이,95
2019-08,경기도,용인시 처인구,남사면,용인와이페이,314
2019-08,경기도,용인시 처인구,마평동,용인와이페이,183
2019-08,경기도,용인시 처인구,모현읍,용인와이페이,152
2019-08,경기도,용인시 처인구,백암면,용인와이페이,70
2019-08,경기도,용인시 처인구,삼가동,용인와이페이,240
2019-08,경기도,용인시 처인구,양지면,용인와이페이,237
2019-08,경기도,용인시 처인구,역북동,용인와이페이,967
2019-08,경기도,용인시 처인구,역북동,행복화성지역화폐,6
2019-08,경기도,용인시 처인구,원삼면,용인와이페이,48
2019-08,경기도,용인시 처인구,유방동,용인와이페이,48
2019-08,경기도,용인시 처인구,이동읍,용인와이페이,173
2019-08,경기도,용인시 처인구,포곡읍,용인와이페이,417
2019-08,경기도,의정부시,가능동,의정부사랑카드,936
2019-08,경기도,의정부시,금오동,의정부사랑카드,1299
2019-08,경기도,의정부시,금오동,부천페이,4
2019-08,경기도,의정부시,낙양동,의정부사랑카드,226
2019-08,경기도,의정부시,녹양동,의정부사랑카드,694
2019-08,경기도,의정부시,민락동,의정부사랑카드,1030
2019-08,경기도,의정부시,산곡동,의정부사랑카드,18
2019-08,경기도,의정부시,신곡동,의정부사랑카드,3323
2019-08,경기도,의정부시,용현동,의정부사랑카드,530
2019-08,경기도,의정부시,의정부동,의정부사랑카드,4572
2019-08,경기도,의정부시,자일동,의정부사랑카드,32
2019-08,경기도,의정부시,장암동,의정부사랑카드,415
2019-08,경기도,의정부시,호원동,의정부사랑카드,2507
2019-08,경기도,이천시,갈산동,이천사랑지역화폐,127
2019-08,경기도,이천시,관고동,이천사랑지역화폐,168
2019-08,경기도,이천시,대월면,이천사랑지역화폐,102
2019-08,경기도,이천시,마장면,이천사랑지역화폐,134
2019-08,경기도,이천시,모가면,이천사랑지역화폐,18
2019-08,경기도,이천시,백사면,이천사랑지역화폐,61
2019-08,경기도,이천시,부발읍,이천사랑지역화폐,904
2019-08,경기도,이천시,부발읍,여주사랑카드,1
2019-08,경기도,이천시,설성면,이천사랑지역화폐,15
2019-08,경기도,이천시,송정동,이천사랑지역화폐,321
2019-08,경기도,이천시,신둔면,이천사랑지역화폐,142
2019-08,경기도,이천시,안흥동,이천사랑지역화폐,114
2019-08,경기도,이천시,율면,이천사랑지역화폐,5
2019-08,경기도,이천시,장호원읍,이천사랑지역화폐,205
2019-08,경기도,이천시,장호원읍,여주사랑카드,4
2019-08,경기도,이천시,중리동,이천사랑지역화폐,715
2019-08,경기도,이천시,증포동,이천사랑지역화폐,345
2019-08,경기도,이천시,창전동,이천사랑지역화폐,1207
2019-08,경기도,이천시,호법면,이천사랑지역화폐,40
2019-08,경기도,파주시,검산동,파주 Pay(파주페이),39
2019-08,경기도,파주시,광탄면,파주 Pay(파주페이),82
2019-08,경기도,파주시,금릉동,파주 Pay(파주페이),226
2019-08,경기도,파주시,금촌동,파주 Pay(파주페이),2676
2019-08,경기도,파주시,다율동,파주 Pay(파주페이),53
2019-08,경기도,파주시,동패동,파주 Pay(파주페이),2590
2019-08,경기도,파주시,목동동,파주 Pay(파주페이),3076
2019-08,경기도,파주시,문발동,파주 Pay(파주페이),270
2019-08,경기도,파주시,문산읍,파주 Pay(파주페이),1911
2019-08,경기도,파주시,법원읍,파주 Pay(파주페이),166
2019-08,경기도,파주시,산남동,파주 Pay(파주페이),4
2019-08,경기도,파주시,상지석동,파주 Pay(파주페이),13
2019-08,경기도,파주시,아동동,파주 Pay(파주페이),343
2019-08,경기도,파주시,야당동,파주 Pay(파주페이),1737
2019-08,경기도,파주시,와동동,파주 Pay(파주페이),1556
2019-08,경기도,파주시,월롱면,파주 Pay(파주페이),203
2019-08,경기도,파주시,적성면,파주 Pay(파주페이),197
2019-08,경기도,파주시,조리읍,파주 Pay(파주페이),562
2019-08,경기도,파주시,조리읍,고양페이카드,1
2019-08,경기도,파주시,탄현면,파주 Pay(파주페이),307
2019-08,경기도,파주시,파주읍,파주 Pay(파주페이),103
2019-08,경기도,평택시,서탄면,행복화성지역화폐,6
2019-08,경기도,평택시,청북읍,부천페이,1
2019-08,경기도,포천시,소흘읍,Thank You Pay-N,1
2019-08,경기도,하남시,감이동,하남하머니,6
2019-08,경기도,하남시,감일동,하남하머니,5
2019-08,경기도,하남시,덕풍동,하남하머니,4553
2019-08,경기도,하남시,망월동,하남하머니,13987
2019-08,경기도,하남시,배알미동,하남하머니,10
2019-08,경기도,하남시,상산곡동,하남하머니,48
2019-08,경기도,하남시,선동,하남하머니,350
2019-08,경기도,하남시,신장동,하남하머니,6338
2019-08,경기도,하남시,창우동,하남하머니,1017
2019-08,경기도,하남시,초이동,하남하머니,119
2019-08,경기도,하남시,춘궁동,하남하머니,151
2019-08,경기도,하남시,풍산동,하남하머니,3474
2019-08,경기도,하남시,하사창동,하남하머니,7
2019-08,경기도,하남시,학암동,하남하머니,69
2019-08,경기도,화성시,기산동,행복화성지역화폐,17
2019-08,경기도,화성시,기안동,행복화성지역화폐,93
2019-08,경기도,화성시,남양읍,행복화성지역화폐,1966
2019-08,경기도,화성시,남양읍,행복화성지역화폐_화이트,1
2019-08,경기도,화성시,능동,행복화성지역화폐,3410
2019-08,경기도,화성시,능동,행복화성지역화폐_화이트,15
2019-08,경기도,화성시,마도면,행복화성지역화폐,174
2019-08,경기도,화성시,매송면,행복화성지역화폐,29
2019-08,경기도,화성시,목동,행복화성지역화폐,1217
2019-08,경기도,화성시,반송동,행복화성지역화폐,12068
2019-08,경기도,화성시,반송동,행복화성지역화폐_화이트,16
2019-08,경기도,화성시,반송동,수원페이,4
2019-08,경기도,화성시,반월동,행복화성지역화폐,1347
2019-08,경기도,화성시,반월동,오산화폐 오색전,5
2019-08,경기도,화성시,배양동,행복화성지역화폐,1
2019-08,경기도,화성시,병점동,행복화성지역화폐,1965
2019-08,경기도,화성시,병점동,행복화성지역화폐_화이트,1
2019-08,경기도,화성시,봉담읍,행복화성지역화폐,2894
2019-08,경기도,화성시,봉담읍,행복화성지역화폐_화이트,16
2019-08,경기도,화성시,비봉면,행복화성지역화폐,58
2019-08,경기도,화성시,산척동,행복화성지역화폐,2987
2019-08,경기도,화성시,산척동,행복화성지역화폐_화이트,3
2019-08,경기도,화성시,산척동,용인와이페이,1
2019-08,경기도,화성시,산척동,수원페이,1
2019-08,경기도,화성시,새솔동,행복화성지역화폐,734
2019-08,경기도,화성시,새솔동,수원페이,9
2019-08,경기도,화성시,서신면,행복화성지역화폐,125
2019-08,경기도,화성시,석우동,행복화성지역화폐,716
2019-08,경기도,화성시,송동,행복화성지역화폐,292
2019-08,경기도,화성시,송산동,행복화성지역화폐,85
2019-08,경기도,화성시,송산면,행복화성지역화폐,174
2019-08,경기도,화성시,송산면,행복화성지역화폐_화이트,1
2019-08,경기도,화성시,안녕동,행복화성지역화폐,135
2019-08,경기도,화성시,양감면,행복화성지역화폐,94
2019-08,경기도,화성시,영천동,행복화성지역화폐,4362
2019-08,경기도,화성시,영천동,행복화성지역화폐_화이트,5
2019-08,경기도,화성시,오산동,행복화성지역화폐,3291
2019-08,경기도,화성시,오산동,행복화성지역화폐_화이트,1
2019-08,경기도,화성시,우정읍,행복화성지역화폐,288
2019-08,경기도,화성시,우정읍,행복화성지역화폐_화이트,3
2019-08,경기도,화성시,장안면,행복화성지역화폐,138
2019-08,경기도,화성시,장안면,행복화성지역화폐_화이트,1
2019-08,경기도,화성시,장지동,행복화성지역화폐,785
2019-08,경기도,화성시,정남면,행복화성지역화폐,270
2019-08,경기도,화성시,정남면,행복화성지역화폐_화이트,1
2019-08,경기도,화성시,진안동,행복화성지역화폐,1218
2019-08,경기도,화성시,진안동,행복화성지역화폐_화이트,2
2019-08,경기도,화성시,청계동,행복화성지역화폐,7943
2019-08,경기도,화성시,청계동,행복화성지역화폐_화이트,10
2019-08,경기도,화성시,팔탄면,행복화성지역화폐,243
2019-08,경기도,화성시,향남읍,행복화성지역화폐,3836
2019-08,경기도,화성시,향남읍,행복화성지역화폐_화이트,31
2019-09,경기도,가평군,가평읍,가평사랑상품권,4186
2019-09,경기도,가평군,북면,가평사랑상품권,66
2019-09,경기도,가평군,상면,가평사랑상품권,40
2019-09,경기도,가평군,설악면,가평사랑상품권,260
2019-09,경기도,가평군,조종면,가평사랑상품권,491
2019-09,경기도,가평군,청평면,가평사랑상품권,921
2019-09,경기도,고양시 덕양구,고양동,고양페이카드,509
2019-09,경기도,고양시 덕양구,관산동,고양페이카드,595
2019-09,경기도,고양시 덕양구,내유동,고양페이카드,153
2019-09,경기도,고양시 덕양구,대자동,고양페이카드,58
2019-09,경기도,고양시 덕양구,대장동,고양페이카드,98
2019-09,경기도,고양시 덕양구,덕은동,고양페이카드,2
2019-09,경기도,고양시 덕양구,도내동,고양페이카드,249
2019-09,경기도,고양시 덕양구,동산동,고양페이카드,1760
2019-09,경기도,고양시 덕양구,벽제동,고양페이카드,142
2019-09,경기도,고양시 덕양구,삼송동,고양페이카드,1517
2019-09,경기도,고양시 덕양구,선유동,고양페이카드,1
2019-09,경기도,고양시 덕양구,성사동,고양페이카드,5490
2019-09,경기도,고양시 덕양구,신원동,고양페이카드,2932
2019-09,경기도,고양시 덕양구,신평동,고양페이카드,1
2019-09,경기도,고양시 덕양구,오금동,고양페이카드,3
2019-09,경기도,고양시 덕양구,용두동,고양페이카드,158
2019-09,경기도,고양시 덕양구,원당동,고양페이카드,235
2019-09,경기도,고양시 덕양구,원흥동,고양페이카드,615
2019-09,경기도,고양시 덕양구,주교동,고양페이카드,4589
2019-09,경기도,고양시 덕양구,지축동,고양페이카드,79
2019-09,경기도,고양시 덕양구,토당동,고양페이카드,2046
2019-09,경기도,고양시 덕양구,행신동,고양페이카드,10724
2019-09,경기도,고양시 덕양구,행신동,구리사랑카드,1
2019-09,경기도,고양시 덕양구,향동동,고양페이카드,82
2019-09,경기도,고양시 덕양구,화전동,고양페이카드,144
2019-09,경기도,고양시 덕양구,화정동,고양페이카드,13910
2019-09,경기도,고양시 일산동구,마두동,고양페이카드,4481
2019-09,경기도,고양시 일산동구,문봉동,고양페이카드,23
2019-09,경기도,고양시 일산동구,백석동,고양페이카드,6466
2019-09,경기도,고양시 일산동구,사리현동,고양페이카드,80
2019-09,경기도,고양시 일산동구,설문동,고양페이카드,11
2019-09,경기도,고양시 일산동구,성석동,고양페이카드,321
2019-09,경기도,고양시 일산동구,식사동,고양페이카드,2438
2019-09,경기도,고양시 일산동구,장항동,고양페이카드,9251
2019-09,경기도,고양시 일산동구,정발산동,고양페이카드,3170
2019-09,경기도,고양시 일산동구,정발산동,행복화성지역화폐,2
2019-09,경기도,고양시 일산동구,중산동,고양페이카드,2604
2019-09,경기도,고양시 일산동구,풍동,고양페이카드,4151
2019-09,경기도,고양시 일산서구,가좌동,고양페이카드,1702
2019-09,경기도,고양시 일산서구,가좌동,파주 Pay(파주페이),2
2019-09,경기도,고양시 일산서구,구산동,고양페이카드,40
2019-09,경기도,고양시 일산서구,대화동,고양페이카드,8516
2019-09,경기도,고양시 일산서구,덕이동,고양페이카드,1900
2019-09,경기도,고양시 일산서구,법곳동,고양페이카드,11
2019-09,경기도,고양시 일산서구,일산동,고양페이카드,8027
2019-09,경기도,고양시 일산서구,주엽동,고양페이카드,6117
2019-09,경기도,고양시 일산서구,탄현동,고양페이카드,6101
2019-09,경기도,고양시 일산서구,탄현동,파주 Pay(파주페이),1
2019-09,경기도,과천시,갈현동,과천화폐 과천토리,128
2019-09,경기도,과천시,과천동,과천화폐 과천토리,506
2019-09,경기도,과천시,문원동,과천화폐 과천토리,528
2019-09,경기도,과천시,별양동,과천화폐 과천토리,7269
2019-09,경기도,과천시,주암동,과천화폐 과천토리,34
2019-09,경기도,과천시,중앙동,과천화폐 과천토리,2965
2019-09,경기도,광명시,가학동,광명사랑화폐,71
2019-09,경기도,광명시,광명동,광명사랑화폐,8156
2019-09,경기도,광명시,노온사동,광명사랑화폐,22
2019-09,경기도,광명시,소하동,광명사랑화폐,4273
2019-09,경기도,광명시,옥길동,광명사랑화폐,7
2019-09,경기도,광명시,일직동,광명사랑화폐,813
2019-09,경기도,광명시,철산동,광명사랑화폐,5222
2019-09,경기도,광명시,하안동,광명사랑화폐,3843
2019-09,경기도,광주시,경안동,광주사랑카드,1866
2019-09,경기도,광주시,곤지암읍,광주사랑카드,507
2019-09,경기도,광주시,남종면,광주사랑카드,49
2019-09,경기도,광주시,남한산성면,광주사랑카드,94
2019-09,경기도,광주시,도척면,광주사랑카드,83
2019-09,경기도,광주시,목현동,광주사랑카드,280
2019-09,경기도,광주시,송정동,광주사랑카드,1390
2019-09,경기도,광주시,쌍령동,광주사랑카드,751
2019-09,경기도,광주시,역동,광주사랑카드,133
2019-09,경기도,광주시,오포읍,광주사랑카드,1998
2019-09,경기도,광주시,장지동,광주사랑카드,31
2019-09,경기도,광주시,중대동,광주사랑카드,397
2019-09,경기도,광주시,직동,광주사랑카드,1
2019-09,경기도,광주시,초월읍,광주사랑카드,1227
2019-09,경기도,광주시,탄벌동,광주사랑카드,608
2019-09,경기도,광주시,태전동,광주사랑카드,1685
2019-09,경기도,광주시,퇴촌면,광주사랑카드,714
2019-09,경기도,광주시,회덕동,광주사랑카드,105
2019-09,경기도,구리시,갈매동,구리사랑카드,2205
2019-09,경기도,구리시,교문동,구리사랑카드,1532
2019-09,경기도,구리시,교문동,Thank You Pay-N,1
2019-09,경기도,구리시,사노동,구리사랑카드,14
2019-09,경기도,구리시,수택동,구리사랑카드,3369
2019-09,경기도,구리시,아천동,구리사랑카드,20
2019-09,경기도,구리시,인창동,구리사랑카드,2962
2019-09,경기도,구리시,토평동,구리사랑카드,526
2019-09,경기도,군포시,금정동,군포愛머니,6984
2019-09,경기도,군포시,당동,군포愛머니,11536
2019-09,경기도,군포시,당정동,군포愛머니,1777
2019-09,경기도,군포시,대야미동,군포愛머니,801
2019-09,경기도,군포시,도마교동,군포愛머니,533
2019-09,경기도,군포시,둔대동,군포愛머니,208
2019-09,경기도,군포시,부곡동,군포愛머니,1581
2019-09,경기도,군포시,산본동,군포愛머니,58466
2019-09,경기도,군포시,산본동,행복화성지역화폐,2
2019-09,경기도,군포시,속달동,군포愛머니,252
2019-09,경기도,김포시,고촌읍,고양페이카드,1
2019-09,경기도,남양주시,금곡동,Thank You Pay-N,2024
2019-09,경기도,남양주시,다산동,Thank You Pay-N,7179
2019-09,경기도,남양주시,다산동,구리사랑카드,12
2019-09,경기도,남양주시,별내동,Thank You Pay-N,2944
2019-09,경기도,남양주시,별내동,고양페이카드,1
2019-09,경기도,남양주시,별내면,Thank You Pay-N,680
2019-09,경기도,남양주시,수동면,Thank You Pay-N,152
2019-09,경기도,남양주시,수석동,Thank You Pay-N,71
2019-09,경기도,남양주시,오남읍,Thank You Pay-N,1675
2019-09,경기도,남양주시,와부읍,Thank You Pay-N,2664
2019-09,경기도,남양주시,와부읍,구리사랑카드,1
2019-09,경기도,남양주시,일패동,Thank You Pay-N,94
2019-09,경기도,남양주시,조안면,Thank You Pay-N,67
2019-09,경기도,남양주시,진건읍,Thank You Pay-N,908
2019-09,경기도,남양주시,진접읍,Thank You Pay-N,3492
2019-09,경기도,남양주시,퇴계원읍,Thank You Pay-N,1142
2019-09,경기도,남양주시,평내동,Thank You Pay-N,2660
2019-09,경기도,남양주시,호평동,Thank You Pay-N,2297
2019-09,경기도,남양주시,화도읍,Thank You Pay-N,4312
2019-09,경기도,동두천시,동두천동,동두천사랑카드,45
2019-09,경기도,동두천시,보산동,동두천사랑카드,31
2019-09,경기도,동두천시,상패동,동두천사랑카드,65
2019-09,경기도,동두천시,생연동,동두천사랑카드,1238
2019-09,경기도,동두천시,송내동,동두천사랑카드,284
2019-09,경기도,동두천시,안흥동,동두천사랑카드,13
2019-09,경기도,동두천시,지행동,동두천사랑카드,2039
2019-09,경기도,동두천시,지행동,하남하머니,29
2019-09,경기도,부천시,계수동,부천페이,1
2019-09,경기도,부천시,고강동,부천페이,4929
2019-09,경기도,부천시,괴안동,부천페이,5080
2019-09,경기도,부천시,내동,부천페이,615
2019-09,경기도,부천시,도당동,부천페이,3280
2019-09,경기도,부천시,도당동,군포愛머니,27
2019-09,경기도,부천시,범박동,부천페이,2949
2019-09,경기도,부천시,삼정동,부천페이,2331
2019-09,경기도,부천시,상동,부천페이,41029
2019-09,경기도,부천시,소사동,부천페이,219
2019-09,경기도,부천시,소사본동,부천페이,7630
2019-09,경기도,부천시,송내동,부천페이,6054
2019-09,경기도,부천시,심곡동,부천페이,7010
2019-09,경기도,부천시,심곡본동,부천페이,5866
2019-09,경기도,부천시,약대동,부천페이,507
2019-09,경기도,부천시,여월동,부천페이,919
2019-09,경기도,부천시,역곡동,부천페이,10668
2019-09,경기도,부천시,오정동,부천페이,2813
2019-09,경기도,부천시,옥길동,부천페이,363
2019-09,경기도,부천시,원미동,부천페이,7132
2019-09,경기도,부천시,원종동,부천페이,8563
2019-09,경기도,부천시,작동,부천페이,422
2019-09,경기도,부천시,중동,부천페이,37184
2019-09,경기도,부천시,춘의동,부천페이,1580
2019-09,경기도,성남시 분당구,정자동,용인와이페이,4
2019-09,경기도,수원시 권선구,고색동,수원페이,623
2019-09,경기도,수원시 권선구,곡반정동,수원페이,606
2019-09,경기도,수원시 권선구,곡반정동,행복화성지역화폐,1
2019-09,경기도,수원시 권선구,구운동,수원페이,578
2019-09,경기도,수원시 권선구,권선동,수원페이,4304
2019-09,경기도,수원시 권선구,금곡동,수원페이,3041
2019-09,경기도,수원시 권선구,당수동,수원페이,221
2019-09,경기도,수원시 권선구,대황교동,수원페이,3
2019-09,경기도,수원시 권선구,서둔동,수원페이,358
2019-09,경기도,수원시 권선구,세류동,수원페이,1102
2019-09,경기도,수원시 권선구,오목천동,수원페이,607
2019-09,경기도,수원시 권선구,입북동,수원페이,98
2019-09,경기도,수원시 권선구,탑동,수원페이,1011
2019-09,경기도,수원시 권선구,평동,수원페이,34
2019-09,경기도,수원시 권선구,호매실동,수원페이,1339
2019-09,경기도,수원시 영통구,망포동,수원페이,2072
2019-09,경기도,수원시 영통구,매탄동,수원페이,6257
2019-09,경기도,수원시 영통구,매탄동,군포愛머니,15
2019-09,경기도,수원시 영통구,신동,수원페이,79
2019-09,경기도,수원시 영통구,영통동,수원페이,6000
2019-09,경기도,수원시 영통구,원천동,수원페이,2071
2019-09,경기도,수원시 영통구,원천동,용인와이페이,1
2019-09,경기도,수원시 영통구,이의동,수원페이,4008
2019-09,경기도,수원시 영통구,이의동,용인와이페이,3
2019-09,경기도,수원시 영통구,하동,수원페이,1023
2019-09,경기도,수원시 장안구,상광교동,수원페이,43
2019-09,경기도,수원시 장안구,송죽동,수원페이,663
2019-09,경기도,수원시 장안구,연무동,수원페이,629
2019-09,경기도,수원시 장안구,영화동,수원페이,1102
2019-09,경기도,수원시 장안구,율전동,수원페이,1907
2019-09,경기도,수원시 장안구,이목동,수원페이,147
2019-09,경기도,수원시 장안구,정자동,수원페이,5147
2019-09,경기도,수원시 장안구,조원동,수원페이,2228
2019-09,경기도,수원시 장안구,천천동,수원페이,2207
2019-09,경기도,수원시 장안구,파장동,수원페이,1438
2019-09,경기도,수원시 장안구,하광교동,수원페이,19
